,top 3,top 3 __aporte,^KS11 top 3,^KS11 top 3 __aporte,SPY top 3,SPY top 3 __aporte,top 5,top 5 __aporte,^KS11 top 5,^KS11 top 5 __aporte,SPY top 5,SPY top 5 __aporte,top 10,top 10 __aporte,^KS11 top 10,^KS11 top 10 __aporte,SPY top 10,SPY top 10 __aporte
2025-04-11,2210.419889989701,0.0,1710.3173970807984,0.0,1928.5693067453547,0.0,2555.4108214936077,0.0,2024.8752263192475,0.0,2375.8524083035218,0.0,3514.0745712387734,0.0,2983.8721254441402,0.0,3666.7988470547034,0.0
2025-04-14,2229.035092107295,0.0,1753.4604093278292,0.0,1932.6354424533147,0.0,2578.0016155554003,0.0,2075.9530068744275,0.0,2380.8615818294397,0.0,3638.656903067866,100.0,3159.140746269335,100.0,3774.5298120108328,100.0
2025-04-15,2252.415431140242,0.0,1768.90606554833,0.0,1927.8124678291283,0.0,2601.794595847266,0.0,2094.239394353452,0.0,2374.9200396530796,0.0,3668.128380264457,0.0,3186.9685784002913,0.0,3765.1103110011363,0.0
2025-04-16,2254.7745876079107,0.0,1745.426880636483,0.0,1892.8058442745407,0.0,2600.2505244829076,0.0,2066.4419691835315,0.0,2331.7945110097253,0.0,3659.6854133390552,0.0,3144.6670531707364,0.0,3696.740694402934,0.0
2025-04-17,2267.7569902417627,0.0,1761.5078090091008,0.0,1878.1894117212614,0.0,2614.5582400867493,0.0,2085.4804666773325,0.0,2313.7881648747657,0.0,3676.372287163205,0.0,3173.6394301856526,0.0,3668.1940998379678,0.0
2025-04-18,2279.7428786138944,0.0,1770.7845017899622,0.0,1878.1894117212614,0.0,2627.3450200196407,0.0,2096.46330847395,0.0,2313.7881648747657,0.0,3695.5448239844745,0.0,3190.352883194766,0.0,3668.1940998379678,0.0
2025-04-21,2263.9519000029977,0.0,1774.3497154016275,0.0,1833.4835296470442,0.0,2612.879371138071,0.0,2100.684228363509,0.0,2258.7138788639563,0.0,3680.56898815399,0.0,3196.776188522819,0.0,3580.881365654035,0.0
2025-04-22,2267.0684937272995,0.0,1746.068478110007,0.0,1862.2340850241262,0.0,2611.3401264961694,0.0,2067.2015678589732,0.0,2294.1324018041455,0.0,3673.220646079285,0.0,3145.8229941378268,0.0,3637.032580724844,0.0
2025-04-23,2305.4815582714596,0.0,1789.0932591418327,0.0,1917.9999359506303,0.0,2661.020529520791,0.0,2118.139372372832,0.0,2362.8317380226717,0.0,3764.307234467938,0.0,3223.339052175921,0.0,3745.9459651068687,0.0
2025-04-24,2317.287451644075,0.0,1794.0548921571383,0.0,1962.5067491924997,0.0,2671.74232302806,0.0,2124.0135380639067,0.0,2417.6607861967605,0.0,3773.8623487717814,0.0,3232.2782314943156,0.0,3832.8699083032025,0.0
2025-04-25,2357.2053884256834,0.0,1799.4515890676967,0.0,1968.9390134023708,0.0,2721.1401684213374,0.0,2130.402783648846,0.0,2425.584852166501,0.0,3821.6261406769922,0.0,3242.001248344149,0.0,3845.4324291416224,0.0
2025-04-28,2369.608036754975,0.0,1796.657400243029,0.0,1974.6846747338766,0.0,2732.5567691570773,0.0,2127.0946937361873,0.0,2432.663075004545,0.0,3833.0131877115628,0.0,3236.967068090167,0.0,3856.6539815922797,0.0
2025-04-29,2325.606684410146,0.0,1799.7220937340694,0.0,1975.6289963539555,0.0,2682.2900143133184,0.0,2130.7230389409206,0.0,2433.8264082523724,0.0,3787.171751020074,0.0,3242.488605976547,0.0,3858.4982870566287,0.0
2025-04-30,2337.112648815552,0.0,1802.5979419972437,0.0,1979.8626930123335,0.0,2692.270094741924,0.0,2134.1278069171417,0.0,2439.0420042730357,0.0,3783.5653032564287,0.0,3247.6699088334303,0.0,3866.76689990571,0.0
2025-05-02,2363.4611067968394,0.0,1814.6650864474116,0.0,2040.1079600118478,0.0,2726.5316741022875,0.0,2148.414314141629,0.0,2513.2596443594257,0.0,3832.489128994424,0.0,3269.4108090105024,0.0,3984.4287989514805,0.0
2025-05-07,2391.6576609292006,0.0,1896.8995238416944,0.0,2011.6772696607554,0.0,2755.8929779461837,0.0,2245.773129127779,0.0,2478.2351710858325,0.0,3860.877733815918,0.0,3417.569364822094,0.0,3928.902295634319,0.0
2025-05-08,2405.7607842814464,0.0,1876.4927100974135,0.0,2032.2423959003831,0.0,2772.092570329018,0.0,2221.613138900566,0.0,2503.5698606573164,0.0,3883.6053656526433,0.0,3380.803210047148,0.0,3969.066974587275,0.0
2025-05-09,2445.752439568526,0.0,1879.7537417888439,0.0,2044.4769624386636,0.0,2817.1747249866007,0.0,2225.4739323974277,0.0,2518.641926915375,0.0,3928.1664011119556,0.0,3386.6784827573097,0.0,3992.9616704628447,0.0
2025-05-12,2384.257701122703,0.0,1912.5858916618856,0.0,2111.022663289653,0.0,2857.075063372604,100.0,2364.3444993566327,100.0,2700.621227880131,100.0,3888.25975553079,0.0,3445.830877587432,0.0,4122.928619327429,0.0
2025-05-13,2415.2826523154827,0.0,1907.9777706673729,0.0,2150.6396635085107,0.0,2896.0689285464246,0.0,2358.6479261604986,0.0,2751.3030673679423,0.0,3936.7111649749113,0.0,3437.528606991494,0.0,4200.302522912006,0.0
2025-05-14,2414.6981449739746,0.0,1915.997801467751,0.0,2136.0660110833837,0.0,2899.0303867072325,0.0,2368.562312641238,0.0,2732.6590633070327,0.0,3941.806235832574,0.0,3451.9779814701133,0.0,4171.839479991352,0.0
2025-05-15,2419.1206873763986,0.0,1914.3975918749502,0.0,2147.1952851712567,0.0,2897.491408582722,0.0,2366.584128673108,0.0,2746.8966905837433,0.0,3929.522567511128,0.0,3449.094946700525,0.0,4193.575486642142,0.0
2025-05-16,2444.587111521252,0.0,1930.720964430597,0.0,2158.717794337037,0.0,2925.6260165734398,0.0,2386.7631314991495,0.0,2761.637381620692,0.0,3961.0539036454084,0.0,3478.5041258771716,0.0,4216.079500280739,0.0
2025-05-19,2405.344761704828,0.0,1912.8436740581872,0.0,2162.0708335091426,0.0,2878.135683915004,0.0,2364.6631707393844,0.0,2765.9269086464183,0.0,3910.328206091729,0.0,3446.2953140055542,0.0,4222.628146775541,0.0
2025-05-20,2383.933743295638,0.0,1916.9825275498843,0.0,2146.0027108397694,0.0,2855.147091585785,0.0,2369.7796340205364,0.0,2745.371035927615,0.0,3884.2931706049903,0.0,3453.7521237737733,0.0,4191.246331712889,0.0
2025-05-21,2419.886882628504,0.0,1919.38116742121,0.0,2099.6497863272616,0.0,2893.4420593257987,0.0,2372.7448399286372,0.0,2686.0719606075377,0.0,3925.5394884731877,0.0,3458.073659015071,0.0,4100.71684456644,0.0
2025-05-22,2377.3928875983065,0.0,1914.7627379050164,0.0,2092.4642530694978,0.0,2843.5289930382232,0.0,2367.035523306631,0.0,2676.8795421711975,0.0,3857.2964824959067,0.0,3449.752815960522,0.0,4086.6831531102825,0.0
2025-05-23,2388.2137155567166,0.0,1911.558574604745,0.0,2087.270911784842,0.0,2859.3059438401924,0.0,2363.074526884424,0.0,2670.235725427368,0.0,3884.511968414185,0.0,3443.9800007970093,0.0,4076.5403082300318,0.0
2025-05-26,2444.717948325363,0.0,1958.0812734097008,0.0,2070.5752929189284,0.0,2920.470509869015,0.0,2420.5860287177593,0.0,2648.877099816206,0.0,3977.2136901770773,0.0,3527.798119894145,0.0,4043.9329629671483,0.0
2025-05-27,2457.1111288567936,0.0,1945.273872076133,0.0,2110.715273485126,0.0,2928.447529253509,0.0,2404.7534802157084,0.0,2700.2279855688207,0.0,4021.885186200148,0.0,3504.7235279663987,0.0,4122.328272280279,0.0
2025-05-28,2454.149455390668,0.0,1968.8489106185928,0.0,2108.015478483782,0.0,2931.5514641310674,0.0,2433.897014601792,0.0,2696.7741506961092,0.0,4034.7234585199762,0.0,3547.1977489172473,0.0,4117.055443015617,0.0
2025-05-29,2520.889813983169,0.0,2026.3142435272925,0.0,2135.8195853181896,0.0,3006.932938161426,0.0,2504.935834013099,0.0,2732.3438120005676,0.0,4146.275449534203,0.0,3650.730782069331,0.0,4171.358198640125,0.0
2025-05-30,2474.0723594437236,0.0,1988.2735236622432,0.0,2106.300309053642,0.0,2946.5075577860675,0.0,2457.9097803563163,0.0,2694.579942621987,0.0,4057.5426982878253,0.0,3582.194311269193,0.0,4113.705634766994,0.0
2025-06-02,2488.5878933748622,0.0,1976.9178040500326,0.0,2122.840804529161,0.0,2962.5019590613497,0.0,2443.87180521574,0.0,2715.7401196194382,0.0,4083.141914065396,0.0,3561.7351572790003,0.0,4146.010016600394,0.0
2025-06-04,2510.5009712591846,0.0,2030.2805908961536,0.0,2128.5332413395754,0.0,2991.761875030639,0.0,2509.8390447002566,0.0,2723.0224268897045,0.0,4123.246731015373,0.0,3657.8767943318094,0.0,4157.127619005854,0.0
2025-06-05,2528.486201384622,0.0,2078.789693344694,0.0,2111.2775605543666,0.0,3015.234686290214,0.0,2569.8061447625055,0.0,2700.94731673554,0.0,4158.292156324804,0.0,3745.273738850724,0.0,4123.426445923966,0.0
2025-06-09,2539.543673702223,0.0,2116.692408946555,0.0,2137.538511142468,0.0,3028.4285587456434,0.0,2616.6615971291812,0.0,2734.542825611802,0.0,4204.338773698125,0.0,3813.56157279047,0.0,4174.71534330686,0.0
2025-06-10,2620.6811892737524,0.0,2133.2281286244342,0.0,2145.856709323038,0.0,3115.161763202906,0.0,2637.103104113908,0.0,2745.18425688339,0.0,4300.978250160029,0.0,3843.3533294365766,0.0,4190.9611837406455,0.0
2025-06-11,2660.1059776768407,0.0,2141.723564901565,0.0,2137.9760493109447,0.0,3160.3366662417084,0.0,2647.605188291689,0.0,2735.102566104571,0.0,4360.352279056178,0.0,3858.659223289467,0.0,4175.569876357704,0.0
2025-06-12,2662.6767140466563,0.0,2135.026015737456,0.0,2133.068626734186,0.0,3161.134915308344,0.0,2639.3256576340764,0.0,2728.8245238005056,0.0,4371.025228795912,0.0,3846.5925120298784,0.0,4165.985444441979,0.0
2025-06-13,2657.263680646495,0.0,2124.594289201508,0.0,2092.6888451974833,0.0,3147.0174800416034,0.0,2626.4299255461283,0.0,2677.1668618096837,0.0,4327.74297489232,0.0,3827.7980800721675,0.0,4087.1217923197282,0.0
2025-06-16,2781.977720653006,0.0,2146.5337037554687,0.0,2120.5636711989036,0.0,3280.9291381941757,0.0,2653.5514965803513,0.0,2712.8269938073154,0.0,4590.810322536554,100.0,3967.3254615277206,100.0,4241.562665872898,100.0
2025-06-17,2803.090769593259,0.0,2161.8339870634836,0.0,2103.415338351819,0.0,3306.036016484766,0.0,2672.4657533651643,0.0,2690.8892133585623,0.0,4607.891916327148,0.0,3995.6041712587976,0.0,4207.262479854417,0.0
2025-06-18,2860.119871154662,0.0,2154.8480368221776,0.0,2115.6824166336305,0.0,3371.209137611252,0.0,2663.8297004183037,0.0,2706.5824281155756,0.0,4687.470017327196,0.0,3982.692406483425,0.0,4231.799154685809,0.0
2025-06-19,2874.1400714795714,0.0,2175.201306415575,0.0,2116.629944758618,0.0,3382.204422255764,0.0,2688.990474225569,0.0,2707.7945963280977,0.0,4713.738961026845,0.0,4020.310285271888,0.0,4233.694405450687,0.0
2025-06-20,2864.932497469445,0.0,2194.0247548260645,0.0,2105.1876469015224,0.0,3382.315491129434,0.0,2712.2600784312094,0.0,2693.1565192359058,0.0,4727.523910626917,0.0,4055.1006759478105,0.0,4210.807460785161,0.0
2025-06-23,2863.346492828691,0.0,2199.6125662603777,0.0,2128.184358960519,0.0,3380.1975438006903,0.0,2719.1677479302675,0.0,2722.5761033256344,0.0,4721.057549232947,0.0,4065.4283342271956,0.0,4256.805605821816,0.0
2025-06-24,2838.9140904909423,0.0,2257.9238608643395,0.0,2133.481443938728,0.0,3365.891721817477,0.0,2791.2523477635564,0.0,2729.3526388819805,0.0,4720.92751490228,0.0,4173.202036253025,0.0,4267.40086319922,0.0
2025-06-25,2785.453957609489,0.0,2272.3219651848185,0.0,2132.250453880641,0.0,3309.210563300095,0.0,2809.051328138606,0.0,2727.7778391699785,0.0,4670.479585177346,0.0,4199.813295963706,0.0,4264.938630377185,0.0
2025-06-26,2744.338937740684,0.0,2232.2114346907665,0.0,2135.782255273463,0.0,3267.334214394558,0.0,2759.4665682837244,0.0,2732.296055852337,0.0,4599.422441914685,0.0,4125.679109938102,0.0,4272.00295819461,0.0
2025-06-27,2726.643803511306,0.0,2220.472889571827,0.0,2144.838450790942,0.0,3241.1326831966653,0.0,2744.9553430867754,0.0,2743.8816035982927,0.0,4559.5250437564655,0.0,4103.983373761129,0.0,4290.117208345877,0.0
2025-06-30,2725.033411422329,0.0,2207.54429047613,0.0,2148.6177512200184,0.0,3243.134104757709,0.0,2728.9729695423707,0.0,2748.7164446176657,0.0,4664.904352252293,100.0,4180.088123346702,100.0,4397.676585044066,100.0
2025-07-01,2727.1223439654623,0.0,2233.916552362385,0.0,2137.040524821993,0.0,3243.285012185366,0.0,2761.5744399381297,0.0,2733.9057540863955,0.0,4652.244983405713,0.0,4230.025231821544,0.0,4373.980933539074,0.0
2025-07-02,2703.5370529437905,0.0,2208.2975299734744,0.0,2143.3882845787234,0.0,3216.430455705675,0.0,2729.904126501129,0.0,2742.0264128773324,0.0,4606.307382769618,0.0,4181.514417482892,0.0,4386.97319073969,0.0
2025-07-03,2687.829045735134,0.0,2240.283921077646,0.0,2161.2501632542253,0.0,3204.963237206121,0.0,2769.445800520122,0.0,2764.877029102224,0.0,4623.202029092066,0.0,4242.082141600642,0.0,4423.531934411778,0.0
2025-07-04,2608.9565655473584,0.0,2197.271244287967,0.0,2166.5292760219163,0.0,3115.3086387385047,0.0,2716.2733985832265,0.0,2771.6305728953457,0.0,4500.411554239911,0.0,4160.635631024354,0.0,4434.336941768299,0.0
2025-07-07,2733.8112904306226,100.0,2291.035206529304,100.0,2248.688199416366,100.0,3235.797871903933,100.0,2808.564389729426,100.0,2848.806568659359,100.0,4518.507190195724,0.0,4148.827402539794,0.0,4397.820774667074,0.0
2025-07-08,2796.320095887383,0.0,2320.1850687287138,0.0,2255.929223381161,0.0,3304.3067590298474,0.0,2844.2990064238616,0.0,2857.980039948124,0.0,4613.758223688361,0.0,4201.614782990563,0.0,4411.9822425088605,0.0
2025-07-09,2855.6662973968855,0.0,2343.964803106302,0.0,2271.7746432418226,0.0,3367.002221744444,0.0,2873.450420151499,0.0,2878.0542041625904,0.0,4688.317855874155,0.0,4244.677418313533,0.0,4442.971561821616,0.0
2025-07-10,2885.2139030901544,0.0,2374.962558410204,0.0,2276.899337816613,0.0,3402.613693691933,0.0,2911.4503563637286,0.0,2884.5465509320647,0.0,4735.593896880821,0.0,4300.811141730588,0.0,4452.994066618273,0.0
2025-07-11,2854.736969099924,0.0,2375.773538950937,0.0,2274.405220659936,0.0,3372.592512050349,0.0,2912.4445318617627,0.0,2881.386816585261,0.0,4699.3088506595095,0.0,4302.279743470418,0.0,4448.116253745446,0.0
2025-07-14,2903.3417490399866,0.0,2390.0226762905486,0.0,2282.771753754773,0.0,3429.722333914598,0.0,2929.9124518668086,0.0,2891.986167106007,0.0,4842.227720368025,100.0,4428.083454949251,100.0,4564.4789104561305,100.0
2025-07-15,2923.5067627582926,0.0,2396.4871866513236,0.0,2276.097023095187,0.0,3452.3500815954285,0.0,2937.8372509028795,0.0,2883.5301185742464,0.0,4897.320114006629,0.0,4440.060492513315,0.0,4551.132561974928,0.0
2025-07-16,2922.8390592888068,0.0,2379.3551447110835,0.0,2295.2959395888856,0.0,3451.025201549021,0.0,2916.835197866078,0.0,2907.852743397282,0.0,4889.947615523593,0.0,4408.3193244408785,0.0,4589.521441325199,0.0
2025-07-17,2964.746904449471,0.0,2380.584956824243,0.0,2303.713273139908,0.0,3492.1646981536574,0.0,2918.3428161240745,0.0,2918.5164517393155,0.0,4936.035603006789,0.0,4410.597842852021,0.0,4606.352182906225,0.0
2025-07-18,2941.955200669823,0.0,2370.189325927502,0.0,2306.0439565025554,0.0,3468.050676912715,0.0,2905.5988833105816,0.0,2921.469135919674,0.0,4925.919673731364,0.0,4391.337472800193,0.0,4611.012462690333,0.0
2025-07-21,2959.9529530388213,0.0,2385.6941154140613,0.0,2307.38424516032,0.0,3586.2829786813927,100.0,3024.606098694307,100.0,3023.16711393776,100.0,4943.6139785312,0.0,4420.063770035356,0.0,4613.692414946719,0.0
2025-07-22,2912.5940196909273,0.0,2357.311908122766,0.0,2295.1263135054132,0.0,3530.930879690081,0.0,2988.6228614833794,0.0,3007.1066004182903,0.0,4861.654051808415,0.0,4367.479004305608,0.0,4589.182268265342,0.0
2025-07-23,2903.5326091335514,0.0,2362.084952956231,0.0,2305.8543974038553,0.0,3516.9455824689244,0.0,2994.6741739376316,0.0,3021.1626860075726,0.0,4848.223954432451,0.0,4376.3222010946865,0.0,4610.633432896015,0.0
2025-07-24,2882.015189904628,0.0,2370.393888101809,0.0,2299.7398651204617,0.0,3493.38998399004,0.0,3005.2083223653767,0.0,3013.1513402791625,0.0,4843.522882562955,0.0,4391.716472710337,0.0,4598.407219912196,0.0
2025-07-25,2913.3269546126553,0.0,2381.1985356476803,0.0,2313.0171245277934,0.0,3524.798529814775,0.0,3018.906559138624,0.0,3030.547391278322,0.0,4872.0118368024505,0.0,4411.7346430436355,0.0,4624.955546723116,0.0
2025-07-28,3034.9348276675687,100.0,2472.4530450075927,100.0,2412.300638654299,100.0,3650.6488149388347,100.0,3107.8189414280473,100.0,3129.608641464591,100.0,5001.545037492455,100.0,4495.531548908608,100.0,4723.522909117614,100.0
2025-07-29,3087.841058764653,0.0,2513.0051278461347,0.0,2439.146093870061,0.0,3714.6095660535643,0.0,3158.792015078307,0.0,3164.4367086138695,0.0,5081.967941781776,0.0,4569.265271837231,0.0,4776.088961907817,0.0
2025-07-30,3098.6770616697245,0.0,2540.5940437570366,0.0,2445.736006556979,0.0,3737.1789108877574,0.0,3193.4706738356476,0.0,3172.9861602705178,0.0,5115.6070471508,0.0,4619.428749007439,0.0,4788.992661822729,0.0
2025-07-31,3174.2032793969165,0.0,2553.767732190268,0.0,2462.4824946996146,0.0,3828.538700761954,0.0,3210.029709617516,0.0,3194.712288915334,0.0,5230.316326631619,0.0,4643.381774965472,0.0,4821.78393962678,0.0
2025-08-01,3115.2881942768972,0.0,2457.586358709763,0.0,2423.3118485806344,0.0,3754.082029634074,0.0,3089.1318446736896,0.0,3143.8940821705487,0.0,5100.748020288538,0.0,4468.500233828804,0.0,4745.083945710949,0.0
2025-08-04,3081.6345338467618,0.0,2447.378488294946,0.0,2425.5495614280803,0.0,3719.6478472857025,0.0,3076.3007767224217,0.0,3146.7971885878273,0.0,5068.726543120167,0.0,4449.939799045364,0.0,4749.465608481155,0.0
2025-08-05,3128.0536538294887,0.0,2498.8411926754334,0.0,2413.783418754756,0.0,3772.6772278863846,0.0,3140.9882609898127,0.0,3131.5323326253956,0.0,5149.913909253985,0.0,4543.511732232039,0.0,4726.426339005856,0.0
2025-08-06,3122.974390148286,0.0,2494.630625819556,0.0,2433.31462087689,0.0,3764.6913548224315,0.0,3135.695671326576,0.0,3156.8712219662034,0.0,5165.972080918697,0.0,4535.8558796051875,0.0,4764.670361823,0.0
2025-08-07,3118.402372329498,0.0,2503.493588805434,0.0,2413.7657738296066,0.0,3756.928866218452,0.0,3146.83622030497,0.0,3131.5094409056233,0.0,5151.553912254049,0.0,4551.970939828587,0.0,4726.391788499655,0.0
2025-08-08,3086.953739595246,0.0,2485.8720792929116,0.0,2429.7784315486197,0.0,3724.764721251113,0.0,3124.686371534272,0.0,3152.2835314842314,0.0,5114.156906053169,0.0,4519.930674346945,0.0,4757.746153855132,0.0
2025-08-11,3019.2300782165635,0.0,2484.3865333939666,0.0,2430.948224408101,0.0,3657.0445642806353,0.0,3122.8190731067343,0.0,3153.8011672975676,0.0,5158.623288102202,100.0,4617.229584241495,100.0,4860.036723812351,100.0
2025-08-12,3006.6735057566093,0.0,2474.070257650556,0.0,2463.0667558153787,0.0,3635.677344909244,0.0,3109.851742048576,0.0,3195.470282594674,0.0,5131.097653617236,0.0,4598.056797349675,0.0,4924.249215294886,0.0
2025-08-13,3030.6441069790612,0.0,2500.2992448560117,0.0,2459.093503430971,0.0,3665.5012928726546,0.0,3142.821000419806,0.0,3190.315566471107,0.0,5170.984075382817,0.0,4646.803340635868,0.0,4916.305750145234,0.0
2025-08-14,3029.3445549530807,0.0,2501.441849869811,0.0,2451.7979712011534,0.0,3658.491435339334,0.0,3144.2572297191355,0.0,3180.8506762560723,0.0,5178.1676046460125,0.0,4648.926870771741,0.0,4901.720266916646,0.0
2025-08-18,3020.2431179790187,0.0,2448.9109504023554,0.0,2446.8426589506334,0.0,3647.3426779655324,0.0,3078.2270477891443,0.0,3174.421880528093,0.0,5149.251479396376,0.0,4551.298253063607,0.0,4891.813433330609,0.0
2025-08-19,2980.336043713589,0.0,2438.929662562731,0.0,2441.545419990378,0.0,3604.9720613062304,0.0,3065.680789137048,0.0,3167.5494847079904,0.0,5088.2086595502105,0.0,4532.7480408150395,0.0,4881.223007906011,0.0
2025-08-20,2980.802945175479,0.0,2419.955079808137,0.0,2440.456499894839,0.0,3596.606130719753,0.0,3041.830157146485,0.0,3166.1367695238814,0.0,5055.755401661862,0.0,4497.48380005961,0.0,4879.04600076103,0.0
2025-08-21,3028.246413341452,0.0,2417.3612577854997,0.0,2428.74178808456,0.0,3643.971701025038,0.0,3038.5697800772737,0.0,3150.93863761352,0.0,5104.7146603126885,0.0,4492.663184741424,0.0,4855.625539134087,0.0
2025-08-22,3082.786276984578,0.0,2441.534131809514,0.0,2474.2570696870175,0.0,3708.1893510023983,0.0,3068.954549532159,0.0,3209.988084576817,0.0,5184.067660103618,0.0,4537.588443987353,0.0,4946.621282219674,0.0
2025-08-25,3080.717632488844,0.0,2482.489041333575,0.0,2443.0566890325676,0.0,3714.8270286348406,0.0,3120.4339674407643,0.0,3169.5101361202683,0.0,5215.201486283613,0.0,4613.703097376694,0.0,4884.244389838731,0.0
2025-08-26,3063.301816379381,0.0,2467.2016934185112,0.0,2472.5328688117315,0.0,3700.956199889377,0.0,3101.2181083122887,0.0,3207.7511851321747,0.0,5213.17236964463,0.0,4585.29157843258,0.0,4943.174199517961,0.0
2025-08-27,3090.989715555083,0.0,2460.121951385152,0.0,2473.703650770706,0.0,3729.8964779794255,0.0,3092.319028737805,0.0,3209.2701041580076,0.0,5251.901069669086,0.0,4572.133885808733,0.0,4945.514867763818,0.0
2025-08-28,3099.867928159992,0.0,2467.507570144268,0.0,2480.6434674011894,0.0,3738.274645421415,0.0,3101.6025886096872,0.0,3218.2735052055045,0.0,5249.490321632525,0.0,4585.860049984132,0.0,4959.389191923428,0.0
2025-08-29,3125.563762246405,0.0,2467.2465518197455,0.0,2458.755631672735,0.0,3763.614740416945,0.0,3101.2744943331754,0.0,3189.877227087807,0.0,5257.186800740009,0.0,4585.374947720931,0.0,4915.630265107554,0.0
2025-09-01,3116.8766886825615,0.0,2423.996477024424,0.0,2456.601418112118,0.0,3743.1410592758816,0.0,3046.9101043042174,0.0,3187.0824488305548,0.0,5208.063354269401,0.0,4504.994732250674,0.0,4911.323486003658,0.0
2025-09-02,3170.4867695029307,0.0,2434.465302132,0.0,2433.379673174054,0.0,3798.199569020465,0.0,3060.069186548273,0.0,3156.9556178445982,0.0,5271.674309943003,0.0,4524.451031964598,0.0,4864.897761236329,0.0
2025-09-03,3177.0783914304307,0.0,2457.6291140254143,0.0,2463.3643476506404,0.0,3810.837634655618,0.0,3089.185587162388,0.0,3195.856364646115,0.0,5307.324789056881,0.0,4567.500950373214,0.0,4924.844171301583,0.0
2025-09-04,3180.973746979811,0.0,2473.8831898403455,0.0,2478.748923195824,0.0,3817.6758975125804,0.0,3109.616601937391,0.0,3215.8156101066347,0.0,5307.457507881655,0.0,4597.709132034334,0.0,4955.601552877681,0.0
2025-09-05,3169.876603241223,0.0,2473.6244634594927,0.0,2472.3194031857647,0.0,3800.093564098449,0.0,3109.2913885835173,0.0,3207.4742445813267,0.0,5303.567428181594,0.0,4597.228289345871,0.0,4942.747431571587,0.0
2025-09-08,3161.2330432737735,0.0,2484.548788378424,0.0,2466.489864562469,0.0,3804.0601862121403,0.0,3123.0230240432575,0.0,3199.911267496764,0.0,5299.261356697311,0.0,4617.531134948021,0.0,4931.092814041016,0.0
2025-09-09,3130.244159834748,0.0,2503.428578150352,0.0,2460.435712163349,0.0,3776.039251299737,0.0,3146.7545033455053,0.0,3192.0568867610364,0.0,5275.307558707497,0.0,4652.619203051546,0.0,4918.989140792917,0.0
2025-09-10,3191.174273661425,0.0,2556.8797454171313,0.0,2481.5460718256463,0.0,3844.5440417245604,0.0,3213.9414416004342,0.0,3219.4445029498743,0.0,5369.008848010875,0.0,4751.958137431961,0.0,4961.193710261538,0.0
2025-09-11,3233.257283039686,0.0,2579.709599165082,0.0,2502.0218920491056,0.0,3898.0668272894445,0.0,3242.638064191985,0.0,3246.008896660005,0.0,5447.433608509545,0.0,4794.387395002015,0.0,5002.129686288104,0.0
2025-09-12,3231.3020708976414,0.0,2607.999794469741,0.0,2494.5105416880847,0.0,3892.22177004903,0.0,3278.1982156788044,0.0,3236.2640138613037,0.0,5448.70811922662,0.0,4846.964691227412,0.0,4987.112731902384,0.0
2025-09-15,3213.7478944718614,0.0,2610.9903750740523,0.0,2509.5569187704054,0.0,3881.5273718821973,0.0,3281.957309533676,0.0,3255.784496086867,0.0,5436.634531113248,0.0,4852.5226819243835,0.0,5017.193975281482,0.0
2025-09-16,3246.7969036952063,0.0,2651.5757777502427,0.0,2498.16662223467,0.0,3919.339604146168,0.0,3332.9722654849065,0.0,3241.0072457326287,0.0,5471.558105228575,0.0,4927.9506072516315,0.0,4994.422096019321,0.0
2025-09-17,3209.707009801124,0.0,2613.8471550388235,0.0,2472.4333264399443,0.0,3876.146671908856,0.0,3285.548218935953,0.0,3207.62204340666,0.0,5391.441555052872,0.0,4857.832004282926,0.0,4942.975190926332,0.0
2025-09-18,3229.314945491499,0.0,2658.6014419038843,0.0,2493.4515856759017,0.0,3907.065692874972,0.0,3341.8033703574083,0.0,3234.8901727100165,0.0,5438.703060856664,0.0,4941.007796196712,0.0,4984.995630000979,0.0
2025-09-22,3252.517561998787,0.0,2650.813680402137,0.0,2536.830986153206,0.0,3941.0089735292,0.0,3332.0143259283036,0.0,3291.168625080307,0.0,5513.589779001358,0.0,4926.53425018543,0.0,5071.721244828911,0.0
2025-09-23,3250.4825530573867,0.0,2662.7848478007795,0.0,2509.311362731758,0.0,3932.2744067142676,0.0,3347.061819294308,0.0,3255.4659229006725,0.0,5504.124000315137,0.0,4948.782651361318,0.0,5016.703051059569,0.0
2025-09-24,3252.766313701711,0.0,2644.366795812111,0.0,2498.4935452514487,0.0,3939.135221901944,0.0,3323.9107342008333,0.0,3241.4313807189606,0.0,5489.118850423335,0.0,4914.552722409801,0.0,4995.075691950098,0.0
2025-09-25,3247.6917958816093,0.0,2636.9366764312217,0.0,2501.746272109242,0.0,3932.2509706426176,0.0,3314.5712380289538,0.0,3245.651319941857,0.0,5477.005990659364,0.0,4900.743853878776,0.0,5001.578657263255,0.0
2025-09-26,3203.080658737135,0.0,2580.6951150388613,0.0,2533.7500441048055,0.0,3878.0959855766223,0.0,3243.8768359073038,0.0,3287.1715516210443,0.0,5390.536156681525,0.0,4796.218975147452,0.0,5065.561717715655,0.0
2025-09-29,3231.8085739233693,0.0,2605.3460499021203,0.0,2531.003047163737,0.0,3913.7885298551805,0.0,3274.86251729229,0.0,3283.6077232875905,0.0,5637.232268138895,200.0,5042.03270992662,200.0,5260.06982534224,200.0
2025-09-30,3249.4034615298815,0.0,2612.578090701185,0.0,2535.5100813577533,0.0,3923.242514140528,0.0,3283.9530330559355,0.0,3289.454943544863,0.0,5634.35825413125,0.0,5056.028618942152,0.0,5269.436591847045,0.0
