,top 3,top 3 __aporte,SPY top 3,SPY top 3 __aporte,top 5,top 5 __aporte,SPY top 5,SPY top 5 __aporte,top 10,top 10 __aporte,SPY top 10,SPY top 10 __aporte
2025-06-16,6165.204233719501,0.0,5686.282896876475,0.0,8461.488760945858,0.0,7700.508770856139,0.0,14159.498154459601,200.0,13258.074211781552,200.0
2025-06-17,6168.480591279136,0.0,5640.299711790977,0.0,8438.585519334547,0.0,7638.237173314399,0.0,14102.533318030815,0.0,13150.860326821221,0.0
2025-06-18,6226.151706311418,0.0,5673.193832526844,0.0,8496.992119458255,0.0,7682.783227358821,0.0,14188.305887162724,0.0,13227.555894339848,0.0
2025-06-20,6191.889594297201,0.0,5645.052149989859,0.0,8433.256022370582,0.0,7644.673045868953,0.0,14098.239653504288,0.0,13161.941059079949,0.0
2025-06-23,6264.997624238803,0.0,5706.717740248478,0.0,8653.035809920324,100.0,7828.182154940427,100.0,14307.601047434464,0.0,13305.719866217945,0.0
2025-06-24,6290.151710477266,0.0,5720.921852166447,0.0,8704.927686289126,0.0,7847.666625787619,0.0,14393.087783737832,0.0,13338.838016217891,0.0
2025-06-25,6238.908422400104,0.0,5717.62095731071,0.0,8624.266073759398,0.0,7843.138627841834,0.0,14251.738002020113,0.0,13331.141686338367,0.0
2025-06-26,6301.935314922293,0.0,5727.091468443165,0.0,8698.770130232637,0.0,7856.129788368729,0.0,14333.226564905617,0.0,13353.22302518392,0.0
2025-06-27,6367.76615596266,0.0,5751.375620049278,0.0,8763.803925400985,0.0,7889.4415396947325,0.0,14380.167826583756,0.0,13409.843684057725,0.0
2025-06-30,6388.9811928963345,0.0,5761.509798845175,0.0,8897.36974879147,100.0,8003.343085419608,100.0,14442.665779401168,0.0,13433.47242307549,0.0
2025-07-01,6262.828590385079,0.0,5730.465513142054,0.0,8738.896066047417,0.0,7960.219307451954,0.0,14193.612994468194,0.0,13361.089910427409,0.0
2025-07-02,6254.6684535645745,0.0,5747.487005223814,0.0,8721.562766869223,0.0,7983.863950212672,0.0,14181.027868516485,0.0,13400.777032807335,0.0
2025-07-03,6359.172399467385,0.0,5795.383560558635,0.0,8853.70358456702,0.0,8050.397303159704,0.0,14372.843083751697,0.0,13512.452110645367,0.0
2025-07-07,6355.663825180915,0.0,5761.698705398394,0.0,8962.852222650396,100.0,8103.605496490538,100.0,14371.076705411817,0.0,13433.912875502338,0.0
2025-07-08,6308.331019675465,0.0,5780.25201057185,0.0,8911.974420098386,0.0,8129.699999773194,0.0,14309.578383310267,0.0,13477.171556317995,0.0
2025-07-09,6335.399759670512,0.0,5820.851919052431,0.0,8964.437219215926,0.0,8186.8021945151695,0.0,14433.132548829575,0.0,13571.833853180284,0.0
2025-07-10,6287.135285766117,0.0,5833.98266172489,0.0,8907.291528458998,0.0,8205.270074203818,0.0,14372.448237930845,0.0,13602.449347337792,0.0
2025-07-11,6263.06899065605,0.0,5827.592112961185,0.0,8864.431664014075,0.0,8196.28201551921,0.0,14304.384455096817,0.0,13587.549214632514,0.0
2025-07-14,6420.695869814676,100.0,5949.029252584949,100.0,8967.16897121645,0.0,8226.432519973981,0.0,14671.647993276067,200.0,13837.53181190644,200.0
2025-07-15,6383.16652784465,0.0,5931.6345358850895,0.0,8915.669041236013,0.0,8202.378769847726,0.0,14588.432943258766,0.0,13797.07143837763,0.0
2025-07-16,6410.46609126038,0.0,5981.667972496125,0.0,8966.199005311024,0.0,8271.565972086517,0.0,14700.370415168489,0.0,13913.449966935608,0.0
2025-07-17,6470.258108666624,0.0,6003.604008563432,0.0,9036.462961363062,0.0,8301.89954632218,0.0,14806.151230206297,0.0,13964.473517841261,0.0
2025-07-18,6487.079973994937,0.0,6009.677898114632,0.0,9059.698614165183,0.0,8310.298638074,0.0,14847.983239949444,0.0,13978.601476591877,0.0
2025-07-21,6539.067713716356,100.0,6113.170764371993,100.0,9007.569667651878,0.0,8315.128640978253,0.0,14722.838327560148,0.0,13986.725936213581,0.0
2025-07-22,6499.265602055555,0.0,6080.694669598606,0.0,8956.175547396982,0.0,8270.954689978693,0.0,14635.787666203161,0.0,13912.421740472615,0.0
2025-07-23,6594.32863588757,0.0,6109.117594381613,0.0,9076.038637455056,0.0,8309.615523289773,0.0,14810.535368137118,0.0,13977.45242169658,0.0
2025-07-24,6548.26417362241,0.0,6092.917787144889,0.0,9003.485607876035,0.0,8287.580562002993,0.0,14675.340773027157,0.0,13940.387815983277,0.0
2025-07-25,6652.1885519348225,0.0,6128.094483098381,0.0,9129.188404249604,0.0,8335.427867974318,0.0,14845.910118889104,0.0,14020.870894995307,0.0
2025-07-28,6674.078572362571,0.0,6126.196229478891,0.0,9152.818453313866,0.0,8332.845865336463,0.0,14855.949144575921,0.0,14016.527755541725,0.0
2025-07-29,6748.6540212524305,0.0,6194.372029744478,0.0,9274.766330548735,0.0,8425.578519348663,0.0,15005.878895994229,0.0,14172.511658257841,0.0
2025-07-30,6860.212638723742,0.0,6211.107546706293,0.0,9394.578229435896,0.0,8448.342152457324,0.0,15188.686843481802,0.0,14210.801949526975,0.0
2025-07-31,6918.865672745299,0.0,6253.636355459441,0.0,9501.046436406528,0.0,8506.18979476285,0.0,15317.963869946665,0.0,14308.106411540482,0.0
2025-08-01,6836.034336229797,0.0,6154.159921753311,0.0,9362.296462345892,0.0,8370.882051057577,0.0,15139.8481395055,0.0,14080.507728469425,0.0
2025-08-04,6878.401360991506,0.0,6159.842740797096,0.0,9424.023099455624,0.0,8378.611815726981,0.0,15312.681008620062,100.0,14193.509824366,100.0
2025-08-05,6834.073975175616,0.0,6129.961847128287,0.0,9361.2480680855,0.0,8337.967854623916,0.0,15211.30876543116,0.0,14124.658268296213,0.0
2025-08-06,6832.338904759463,0.0,6179.562620299144,0.0,9376.269354000613,0.0,8405.434775720143,0.0,15224.116586063032,0.0,14238.948371294135,0.0
2025-08-07,6768.338778399945,0.0,6129.917036679627,0.0,9328.024674987013,0.0,8337.906903497334,0.0,15133.732308899496,0.0,14124.555016059094,0.0
2025-08-08,6772.193408876237,0.0,6170.582234777355,0.0,9331.8631426973,0.0,8393.219664489412,0.0,15066.330897415299,0.0,14218.255766710918,0.0
2025-08-11,6962.667295076356,200.0,6373.55300073007,200.0,9519.80790781503,200.0,8597.260497309431,200.0,15458.472981149946,400.0,14625.101005706467,400.0
2025-08-12,7124.913920664799,0.0,6457.7625944081665,0.0,9755.388955837881,0.0,8710.850485992394,0.0,15823.121133912146,0.0,14818.332914666917,0.0
2025-08-13,7091.993469198704,0.0,6447.3453693915935,0.0,9701.239330290226,0.0,8696.798732266285,0.0,15776.50498923565,0.0,14794.42898415138,0.0
2025-08-14,7002.1141528599865,0.0,6428.21766405077,0.0,9565.31334092851,0.0,8670.997445995972,0.0,15568.689908891767,0.0,14750.537512222783,0.0
2025-08-15,7021.756191846939,0.0,6447.045231596709,0.0,9599.447764560975,0.0,8696.393877578887,0.0,15624.624066545994,0.0,14793.740271660035,0.0
2025-08-18,7039.027166431488,0.0,6415.225636928701,0.0,9615.722649407457,0.0,8653.472551868044,0.0,15724.880162194895,100.0,14820.725300900878,100.0
2025-08-19,6973.98941918308,0.0,6401.337133285666,0.0,9522.003761734732,0.0,8634.738404097823,0.0,15590.65662922905,0.0,14788.639493014543,0.0
2025-08-20,6997.790131982597,0.0,6398.482160944917,0.0,9538.161757406582,0.0,8630.887343171018,0.0,15618.447906295487,0.0,14782.04381529429,0.0
2025-08-21,6994.3079329940265,0.0,6367.768081615122,0.0,9550.15237393908,0.0,8589.457242738337,0.0,15636.46226929835,0.0,14711.086851598951,0.0
2025-08-22,7108.74827079808,0.0,6487.101787172364,0.0,9741.221139232144,0.0,8750.426007361039,0.0,15956.030183442683,0.0,14986.776619862378,0.0
2025-08-25,7233.43742534791,200.0,6605.299436243025,200.0,9842.980216951688,200.0,8840.083138924658,200.0,15953.949591174734,200.0,14997.793372708491,200.0
2025-08-26,7356.0822316075055,0.0,6684.994268766542,0.0,10026.5455061934,0.0,8946.741277900908,0.0,16257.665001183937,0.0,15178.746052083181,0.0
2025-08-27,7362.224348003471,0.0,6688.1597153353005,0.0,10017.84850422524,0.0,8950.977696114762,0.0,16232.250712972407,0.0,15185.933419443109,0.0
2025-08-28,7416.753648967268,0.0,6706.922917631317,0.0,10096.224538730761,0.0,8976.089088845747,0.0,16358.18898575801,0.0,15228.53657979371,0.0
2025-08-29,7303.195352679077,0.0,6647.744712865637,0.0,9954.675199646596,0.0,8896.889007881897,0.0,16150.467841732758,0.0,15094.168335657252,0.0
2025-09-02,7246.57412236917,0.0,6579.135660477319,0.0,9864.713651887238,0.0,8805.067322423145,0.0,16046.164267855847,0.0,14938.386693787796,0.0
2025-09-03,7316.6511340246125,0.0,6660.205311584988,0.0,9963.959394735772,0.0,8913.565425007731,0.0,16168.611361523675,0.0,15122.460994710322,0.0
2025-09-04,7387.993909202367,0.0,6701.800632983642,0.0,10052.628092847739,0.0,8969.233771750167,0.0,16281.652592991852,0.0,15216.906075002278,0.0
2025-09-05,7368.0320372179085,0.0,6684.4171211362045,0.0,10023.993068176134,0.0,8945.968862799236,0.0,16285.731895884726,0.0,15177.43559810772,0.0
2025-09-08,7472.040680676906,100.0,6768.655780699499,100.0,10129.820140478152,100.0,9024.874957642287,100.0,16395.912869120853,100.0,15241.648374617202,100.0
2025-09-09,7482.654716082609,0.0,6752.041695143218,0.0,10132.698423790414,0.0,9002.722842135312,0.0,16382.72066911075,0.0,15204.236803055725,0.0
2025-09-10,7603.395319678029,0.0,6809.973722358827,0.0,10259.295040678986,0.0,9079.9655500825,0.0,16542.287231620187,0.0,15334.688050254146,0.0
2025-09-11,7709.049022880922,0.0,6866.164417042531,0.0,10384.384475671064,0.0,9154.886481170395,0.0,16786.109964711075,0.0,15461.218167613135,0.0
2025-09-12,7653.857401360571,0.0,6845.551421314288,0.0,10308.104598651576,0.0,9127.402485089478,0.0,16675.28062922632,0.0,15414.801856455275,0.0
2025-09-15,7698.740594577446,0.0,6886.84238653579,0.0,10365.425477535922,0.0,9182.457108943598,0.0,16739.927351146896,0.0,15507.780786592222,0.0
2025-09-16,7619.300528449419,0.0,6855.584606968889,0.0,10296.151002664612,0.0,9140.78006682702,0.0,16614.019159491658,0.0,15437.39456803336,0.0
2025-09-17,7551.595880031634,0.0,6784.9661041970085,0.0,10207.661681300104,0.0,9046.622057044719,0.0,16500.23977265956,0.0,15278.375935255483,0.0
2025-09-18,7707.960772933091,0.0,6842.645385154824,0.0,10408.68989603998,0.0,9123.527769959728,0.0,16830.197199577924,0.0,15408.258048830612,0.0
2025-09-19,7762.192180790823,0.0,6897.110667819441,0.0,10489.878028844254,0.0,9196.148151540136,0.0,16957.320477428548,0.0,15530.902886135731,0.0
2025-09-22,7896.626320043764,0.0,6961.689146097288,0.0,10630.279319321744,0.0,9282.252794809816,0.0,17262.202375326782,100.0,15776.320601317144,100.0
2025-09-23,7791.822375570417,0.0,6886.168520275743,0.0,10511.526949377816,0.0,9181.55862053879,0.0,17105.403406885387,0.0,15605.17857242596,0.0
2025-09-24,7706.077413056867,0.0,6856.481764260777,0.0,10389.179311858052,0.0,9141.976276626861,0.0,16900.71640227577,0.0,15537.903551856029,0.0
2025-09-25,7678.984874056611,0.0,6865.40804803164,0.0,10363.813895407813,0.0,9153.877989090684,0.0,16874.836337404686,0.0,15558.131963609578,0.0
2025-09-26,7818.037680556112,0.0,6953.234282160676,0.0,10548.523749707745,0.0,9270.979642165625,0.0,17158.154123690387,0.0,15757.160503630324,0.0
2025-09-29,7803.654905778188,0.0,6945.695845862247,0.0,10556.029291943676,0.0,9260.928393117996,0.0,17174.49017739727,0.0,15740.077180117767,0.0
2025-09-30,7766.012869255379,0.0,6958.064257948364,0.0,10512.935338850202,0.0,9277.419610298828,0.0,17114.73987834553,0.0,15768.106014830846,0.0
2025-10-01,7782.443084612172,0.0,6979.153205581847,0.0,10508.473519289966,0.0,9305.538208961083,0.0,17153.686157998956,0.0,15815.897002338053,0.0
2025-10-02,7785.357536619339,0.0,6988.257513538766,0.0,10527.838410017708,0.0,9317.677287021657,0.0,17221.815657560037,0.0,15836.528845870169,0.0
2025-10-03,7755.790839824359,0.0,6993.483403331273,0.0,10480.71619828346,0.0,9324.64514052874,0.0,17160.422938323598,0.0,15848.371562639551,0.0
2025-10-06,7737.371766528517,0.0,7026.135304140104,0.0,10532.4038165212,100.0,9468.181011088049,100.0,17252.17249347787,100.0,16022.36608388176,100.0
2025-10-07,7683.6792085937,0.0,7001.3977067961405,0.0,10471.696032722206,0.0,9434.845466112984,0.0,17170.904916702897,0.0,15965.954582604934,0.0
2025-10-08,7851.105827326972,0.0,7076.798472210601,0.0,10674.135356894205,0.0,9536.452973571322,0.0,17476.326017570802,0.0,16137.89813538046,0.0
2025-10-09,7832.383820113382,0.0,7070.030681645883,0.0,10633.348068842395,0.0,9527.332929146027,0.0,17409.115997148383,0.0,16122.464897431984,0.0
2025-10-10,7645.457052336484,0.0,6917.910353224694,0.0,10362.898584381075,0.0,9322.340747439917,0.0,16960.575268827422,0.0,15775.570412020004,0.0
2025-10-13,7813.973156456071,0.0,7002.286228074618,0.0,10578.595576022717,0.0,9436.04280717356,0.0,17469.348697428428,200.0,16167.980762372448,200.0
2025-10-14,7861.397463173107,0.0,7015.235011654331,0.0,10659.150391832694,0.0,9453.492147600282,0.0,17598.239538850623,0.0,16197.878952334118,0.0
2025-10-15,7920.288564488198,0.0,7024.86235328194,0.0,10724.860814922215,0.0,9466.46562579847,0.0,17726.715896901645,0.0,16220.108074246313,0.0
2025-10-16,7838.365225466827,0.0,6950.632710655732,0.0,10608.395353213014,0.0,9366.436283585377,0.0,17527.650306271382,0.0,16048.714989918151,0.0
2025-10-17,7767.754800586929,0.0,6958.254850582017,0.0,10517.48871210627,0.0,9376.707620158042,0.0,17375.347088636147,0.0,16066.314186478012,0.0
2025-10-20,7877.149937802562,0.0,7056.041306780944,0.0,10652.653715349275,0.0,9508.4813232888,0.0,17804.50403672785,200.0,16492.0989503607,200.0
2025-10-21,7883.235320783572,0.0,7063.832580952737,0.0,10676.608779474605,0.0,9518.980579419274,0.0,17803.282872362113,0.0,16510.30951050398,0.0
2025-10-22,7818.24276533381,0.0,7053.783716056799,0.0,10580.332853256301,0.0,9505.439070798646,0.0,17619.135728599555,0.0,16486.82227920853,0.0
2025-10-23,7982.907324206627,0.0,7090.673531930622,0.0,10776.470367840551,0.0,9555.15053222656,0.0,17925.121686411872,0.0,16573.044916973842,0.0
2025-10-24,8120.664282912171,0.0,7142.73025364071,0.0,10951.332372655846,0.0,9625.300400206546,0.0,18192.427633621952,0.0,16694.717192991997,0.0
2025-10-27,8186.079191585145,0.0,7218.517851957235,0.0,11064.313902577747,0.0,9727.429190529396,0.0,18533.47996470058,200.0,17071.855692655423,200.0
2025-10-28,8121.496815646265,0.0,7225.23087577892,0.0,10951.744659593944,0.0,9736.47543315413,0.0,18367.772603853482,0.0,17087.73205069672,0.0
2025-10-29,8127.556263447327,0.0,7224.911139298878,0.0,10923.742245954247,0.0,9736.044567146313,0.0,18356.264370717774,0.0,17086.9758712207,0.0
2025-10-30,8002.397427859798,0.0,7179.0199516554885,0.0,10768.87549819008,0.0,9674.20316321471,0.0,18139.7855100381,0.0,16978.442824814214,0.0
2025-10-31,7988.807412843007,0.0,7221.791035632867,0.0,10790.521391465432,0.0,9731.840021545582,0.0,18189.784058433128,0.0,17079.596799695948,0.0
2025-11-03,8070.272815769267,0.0,7263.226625589021,0.0,10889.727178606254,0.0,9787.677213547126,0.0,18432.537229931066,100.0,17277.59231993695,100.0
2025-11-04,7909.035192408378,0.0,7182.67548671738,0.0,10671.827254436284,0.0,9679.129237957104,0.0,18065.171601193022,0.0,17085.979169188267,0.0
2025-11-05,8034.155726366028,0.0,7228.655221356256,0.0,10822.38542772602,0.0,9741.08996480877,0.0,18298.915823184198,0.0,17195.354678314,0.0
2025-11-06,7858.83672803438,0.0,7144.113801588025,0.0,10584.248966022067,0.0,9627.164822372597,0.0,17904.204076513914,0.0,16994.249541409958,0.0
2025-11-07,7856.936714951475,0.0,7118.6728309154605,0.0,10613.567215463765,0.0,9592.881435418223,0.0,17917.85879190511,0.0,16933.731159957366,0.0
2025-11-10,8143.2675912125205,200.0,7433.095480153652,200.0,11056.017167789934,300.0,10047.073506572482,300.0,18575.374645357555,400.0,17605.91706129488,400.0
2025-11-11,8100.639328754057,0.0,7441.5105829635,0.0,10969.419374480953,0.0,10058.447927461015,0.0,18446.19888162559,0.0,17625.84894600268,0.0
2025-11-12,8076.73719044878,0.0,7426.203227899741,0.0,10933.790977881663,0.0,10037.757473271717,0.0,18374.23655361527,0.0,17589.592177285005,0.0
2025-11-13,7833.777187204519,0.0,7300.011614604532,0.0,10624.169367295604,0.0,9867.188372138131,0.0,17847.162396357508,0.0,17290.696638617643,0.0
2025-11-14,7826.292962620898,0.0,7273.857979086895,0.0,10603.464597901608,0.0,9831.837353277766,0.0,17788.112845666426,0.0,17228.749534748968,0.0
2025-11-17,7925.105474039343,200.0,7416.400511011657,200.0,10537.389738916314,100.0,9854.173961653805,100.0,17850.003594622343,300.0,17392.656648523356,300.0
2025-11-18,7945.342991789948,0.0,7369.839001153135,0.0,10538.131458826323,0.0,9792.307667164738,0.0,17845.64511177443,0.0,17283.462390095203,0.0
2025-11-19,7989.698046572779,0.0,7404.312410332648,0.0,10585.818653918082,0.0,9838.112498039472,0.0,17935.235524198564,0.0,17364.308100689323,0.0
2025-11-20,7812.740356071957,0.0,7317.040123583866,0.0,10348.753542326433,0.0,9722.153780009488,0.0,17509.417231653184,0.0,17159.640497301494,0.0
2025-11-21,7902.425334637836,0.0,7393.849537319502,0.0,10481.298040584608,0.0,9824.21047499512,0.0,17752.633318252945,0.0,17339.770974140592,0.0
2025-11-24,8133.306667297966,0.0,7520.244089798164,0.0,10775.581073827238,0.0,9992.150961229758,0.0,18314.25496276569,100.0,17736.18660733639,100.0
2025-11-25,8202.176482692028,0.0,7582.767319955246,0.0,10894.360188991392,0.0,10075.225599081046,0.0,18551.206724852138,0.0,17883.64507598687,0.0
2025-11-26,8246.608304486239,0.0,7605.562163563017,0.0,10962.303013842027,0.0,10105.513115782194,0.0,18647.198215126115,0.0,17937.405777778575,0.0
2025-11-28,8284.092607165203,0.0,7623.993923798705,0.0,11015.227797339385,0.0,10130.003402075696,0.0,18729.364755950643,0.0,17980.87632675787,0.0
2025-12-01,8262.54726169955,100.0,7688.130934292853,100.0,10987.189540794732,100.0,10182.352235333703,100.0,18699.729340530706,200.0,18096.294939960117,200.0
2025-12-02,8249.0094681841,0.0,7698.260528024617,0.0,11016.595601968374,0.0,10195.768121751244,0.0,18721.942837666047,0.0,18120.13794125115,0.0
2025-12-03,8227.44580551302,0.0,7711.467841327743,0.0,11015.677358444174,0.0,10213.260216680974,0.0,18750.275753301525,0.0,18151.22526779911,0.0
2025-12-04,8297.604538313873,0.0,7691.352236306566,0.0,11088.480065940874,0.0,10186.618608011322,0.0,18834.928540501634,0.0,18103.8772290534,0.0
2025-12-05,8229.95851021047,0.0,7721.873793902822,0.0,11030.223648403258,0.0,10227.04211963882,0.0,18773.00377303867,0.0,18175.718761541517,0.0
2025-12-08,8230.992519067036,0.0,7700.378685521228,0.0,11144.587753498308,100.0,10298.573462334638,100.0,18872.720235810015,100.0,18225.123652747945,100.0
2025-12-09,8255.516194834508,0.0,7692.927172528735,0.0,11175.282107283894,0.0,10288.607724662148,0.0,18897.72403593367,0.0,18207.487540131355,0.0
2025-12-10,8310.954839238222,0.0,7752.692289326128,0.0,11261.17580599896,0.0,10368.53826716654,0.0,19081.777084341404,0.0,18348.938589259815,0.0
2025-12-11,8326.926583552591,0.0,7722.300059318278,0.0,11289.556035920328,0.0,10327.891355345368,0.0,19135.757588812074,0.0,18277.006782708886,0.0
2025-12-12,8161.9377401748425,0.0,7614.418551023971,0.0,11062.240100652345,0.0,10183.609407175027,0.0,18709.504908349143,0.0,18021.674686872408,0.0
2025-12-15,8142.129924641143,0.0,7604.075184547563,0.0,11028.67616072053,0.0,10169.776071977443,0.0,18747.443241565652,100.0,18097.19418523517,100.0
2025-12-16,8096.45565313047,0.0,7572.350349920919,0.0,10987.718980429521,0.0,10127.346919681697,0.0,18669.380623422898,0.0,18021.691184699415,0.0
2025-12-17,7877.212448641508,0.0,7492.284670046503,0.0,10715.412043221546,0.0,10020.266174737446,0.0,18278.606325669825,0.0,17831.14018131051,0.0
2025-12-18,7993.537805483213,0.0,7553.472882774665,0.0,10893.686240932158,0.0,10102.099981819529,0.0,18543.649700683553,0.0,17976.764065966367,0.0
2025-12-19,8107.3577648178425,0.0,7632.76286113008,0.0,11041.863656622347,0.0,10208.14329478744,0.0,18868.372656059735,0.0,18165.46895123065,0.0
2025-12-22,8193.96636768374,0.0,7691.8408349917745,0.0,11156.383488944855,0.0,10287.154844565444,0.0,19180.782800161647,100.0,18406.07060746072,100.0
2025-12-23,8162.5604491387285,0.0,7689.000161403846,0.0,11102.678279574666,0.0,10283.355695611534,0.0,19055.867345396662,0.0,18399.27306188563,0.0
2025-12-24,8153.6276236739695,0.0,7696.70908165981,0.0,11093.511752507291,0.0,10293.665692666695,0.0,19056.02763935205,0.0,18417.72000242724,0.0
2025-12-26,8176.90118544687,0.0,7702.556244561403,0.0,11112.721234278362,0.0,10301.4857543997,0.0,19047.390531089244,0.0,18431.71187973318,0.0
2025-12-29,8234.136359417018,100.0,7783.338029524689,100.0,11046.388359938011,0.0,10275.783096458643,0.0,19039.712686022056,100.0,18485.723951680127,100.0
2025-12-30,8195.16149899484,0.0,7773.740813523089,0.0,10990.552883030716,0.0,10263.112580339697,0.0,18895.21076834375,0.0,18462.93019853241,0.0
2025-12-31,8135.972899546945,0.0,7732.9522661483115,0.0,10904.843487090526,0.0,10209.262385981836,0.0,18660.718694236726,0.0,18366.05584664123,0.0
2026-01-02,8235.267724712357,0.0,7745.033725989063,0.0,10977.738030056282,0.0,10225.212671109015,0.0,18878.267259572483,0.0,18394.749773424606,0.0
2026-01-05,8364.987333997495,0.0,7827.124519946851,0.0,11174.540591462646,0.0,10333.59126005459,0.0,19175.64035781897,0.0,18589.71853237116,0.0
2026-01-06,8356.733223161127,0.0,7866.761619695654,0.0,11181.389263297302,0.0,10385.92128067638,0.0,19339.394216021847,0.0,18683.85815234168,0.0
2026-01-07,8302.491619041924,0.0,7859.31660922066,0.0,11118.000311530404,0.0,10376.092167190407,0.0,19265.790312502715,0.0,18666.175969204312,0.0
2026-01-08,8188.001770732277,0.0,7866.235029683314,0.0,10978.088856353179,0.0,10385.2260616422,0.0,19020.898793630135,0.0,18682.607481027277,0.0
2026-01-09,8278.37067491327,0.0,7931.108911140555,0.0,11106.877276088608,0.0,10470.874395551282,0.0,19260.496177134413,0.0,18836.6854177356,0.0
2026-01-12,8322.475972294758,0.0,7966.90115764395,0.0,11271.140337524992,100.0,10618.128332128199,100.0,19497.350736290613,100.0,19021.693364963692,100.0
2026-01-13,8327.519362446126,0.0,7921.488342823823,0.0,11268.50064121065,0.0,10557.603030490609,0.0,19446.789605098307,0.0,18913.266183396423,0.0
2026-01-14,8286.715774278864,0.0,7899.106741308119,0.0,11193.524643219012,0.0,10527.773274545378,0.0,19373.173488970657,0.0,18859.828095911176,0.0
2026-01-15,8404.135796256203,0.0,7918.036159815103,0.0,11325.8313576431,0.0,10553.002029237141,0.0,19546.444615284046,0.0,18905.023785840305,0.0
2026-01-16,8406.450886548824,0.0,7936.832065210785,0.0,11299.26451630728,0.0,10578.052840294135,0.0,19518.795719766364,0.0,18949.900701202874,0.0
2026-01-20,8298.452452352707,0.0,7755.135003049435,0.0,11127.015174601751,0.0,10335.89058856985,0.0,19220.018745391757,0.0,18516.082616434516,0.0
2026-01-21,8315.394607325481,0.0,7785.289849566681,0.0,11145.48054698018,0.0,10376.080371751548,0.0,19309.6378401015,0.0,18588.080025787112,0.0
2026-01-22,8376.866698248687,0.0,7862.758480028645,0.0,11221.826240544597,0.0,10479.329030631936,0.0,19456.151699300353,0.0,18773.0433515386,0.0
2026-01-23,8277.015817389436,0.0,7810.980760860347,0.0,11090.48291056905,0.0,10410.320710333346,0.0,19231.60212064711,0.0,18649.419388134505,0.0
2026-01-26,8349.70413967315,100.0,7881.897110189607,100.0,11151.441252053262,100.0,10471.55859579495,100.0,19312.58032812821,200.0,18779.97955525021,200.0
2026-01-27,8415.67701007036,0.0,7901.288618044515,0.0,11182.151329712984,0.0,10497.321341479737,0.0,19425.794854503787,0.0,18826.18316790456,0.0
2026-01-28,8311.62139586996,0.0,7807.694782203452,0.0,11007.01744950996,0.0,10372.97648864629,0.0,19207.719863780312,0.0,18603.179708328782,0.0
2026-01-29,8348.959213862552,0.0,7818.141043240614,0.0,11089.49253401288,0.0,10386.854953821405,0.0,19258.95594656742,0.0,18628.06972731331,0.0
2026-01-30,8235.06896398359,0.0,7802.666080405857,0.0,10889.627440958682,0.0,10366.295565919423,0.0,18859.776221677796,0.0,18591.197958804776,0.0
2026-02-02,8405.257033852089,0.0,7918.582616610363,0.0,11235.693099670549,100.0,10620.297424116463,100.0,19360.838614622295,100.0,18967.389102840618,100.0
2026-02-03,8424.272529035386,0.0,7885.212913319492,0.0,11211.090475067795,0.0,10575.54242299288,0.0,19385.22120695339,0.0,18887.45861815556,0.0
2026-02-04,8142.642547305053,0.0,7835.445598598887,0.0,10866.086060687194,0.0,10508.795164054933,0.0,18835.81410776726,0.0,18768.2509179127,0.0
2026-02-05,8154.678502779748,0.0,7747.094410579079,0.0,10837.10034415657,0.0,10390.299728700611,0.0,18746.06455133021,0.0,18556.62322618985,0.0
2026-02-06,8449.955085168538,0.0,7911.655265478426,0.0,11240.629429520874,0.0,10611.006553143146,0.0,19455.16446228631,0.0,18950.79601153463,0.0
2026-02-09,8524.742486512234,0.0,7917.594180876294,0.0,11445.746784270597,100.0,10718.97174728909,100.0,19902.42124859386,300.0,19265.02150170807,300.0
2026-02-10,8444.22896193887,0.0,7844.792484865023,0.0,11345.91554678948,0.0,10620.411590646514,0.0,19681.049367939293,0.0,19087.88104628974,0.0
2026-02-11,8600.095325538097,0.0,7852.502240384135,0.0,11495.148451183297,0.0,10630.849186928916,0.0,19825.605035958335,0.0,19106.64035656197,0.0
2026-02-12,8459.835098660738,0.0,7740.014383383927,0.0,11246.95663179173,0.0,10478.561240167177,0.0,19447.41868160225,0.0,18832.93587837283,0.0
2026-02-13,8600.012391293438,0.0,7750.435343123158,0.0,11421.129239336155,0.0,10492.669310178424,0.0,19734.456514813442,0.0,18858.29206724263,0.0
2026-02-17,8838.329708143709,200.0,7975.102245145142,200.0,11666.211015136972,200.0,10726.063775697436,200.0,20031.164404777075,200.0,19118.311359337924,200.0
2026-02-18,8833.762354890547,0.0,8013.948248847761,0.0,11691.570120539081,0.0,10778.309464885799,0.0,20102.407865243196,0.0,19211.434929547293,0.0
2026-02-19,8907.582553885353,0.0,8035.535304346919,0.0,11764.978999153185,0.0,10807.342839869103,0.0,20197.724468394972,0.0,19263.184491581495,0.0
2026-02-20,9019.92065749371,0.0,8107.196797080242,0.0,11916.452325919505,0.0,10903.723515337835,0.0,20378.06232612802,0.0,19434.97498259176,0.0
2026-02-23,8948.68511549963,100.0,8079.929697058684,100.0,11751.822487086318,100.0,10832.556426889498,100.0,20297.024447051135,300.0,19429.883966925685,300.0
2026-02-24,9129.300991944185,0.0,8166.879807230833,0.0,11989.861792071566,0.0,10949.128230120277,0.0,20636.56714870839,0.0,19638.97372573525,0.0
2026-02-25,9215.851303977295,0.0,8248.810417937355,0.0,12106.237454978578,0.0,11058.970517967287,0.0,20853.95575883471,0.0,19835.993046329906,0.0
